user_id,page_name,time_spent
1250,"['Pineal_gland', 'Protein', 'Spinal_nerve', 'The_Skeleton_Key', 'Arterial_tree']","[2953.0, 1115.0, 2087.0, 3440.0, 0.0]"
1251,"['Loose_connective_tissue', 'Lung', 'Schwann_cell', 'Pituitary_gland', 'Urinary_diversion']","[1709.0, 2490.0, 754.0, 1763.0, 0.0]"
1252,"['Spleen', 'Stromal_cell', 'Pituitary_gland', 'Gastrointestinal_tract', 'Loose_connective_tissue']","[1906.0000000000002, 403.0, 2376.0, 1646.0, 0.0]"
1253,"['Pulmonary_circulation', 'Keratin', 'Bacteria', 'Heart', 'Jejunum']","[1340.0, 2574.0, 3435.0, 1536.0, 0.0]"
1254,"['Parathyroid_gland', 'Neural_pathway', 'Coronary_circulation', 'Male_reproductive_system', 'Root_of_the_lung']","[2896.0, 2461.0, 1485.0, 954.0000000000001, 0.0]"
1255,"['Human_digestive_system', 'Esophagus', 'B_cell', 'Heart', 'Thoracic_diaphragm']","[3106.0, 2220.0, 2960.0, 3154.0, 0.0]"
1256,"['Synapse', 'Dermis', 'Reproductive_biology', 'Suspensory_muscle_of_duodenum', 'Spleen']","[420.0, 3417.0, 2681.0, 1188.0, 0.0]"
1257,"['Pharynx', 'Liver', 'Human_skeleton', 'Liver', 'Reproductive_biology']","[3088.0, 1327.0, 1238.0, 949.0000000000001, 0.0]"
1258,"['Human_reproductive_system', 'Myelin', 'Keratin', 'Medulla_oblongata', 'Suspensory_muscle_of_duodenum']","[3068.0, 2759.0, 2549.0, 454.0, 0.0]"
1259,"['Spinal_nerve', 'Peripheral_nervous_system', 'Salivary_gland', 'Muscle', 'Parathyroid_gland']","[2344.0, 2581.0, 557.0, 707.0, 0.0]"
1260,"['Mucus', 'Apoptosis', 'Respiratory_tract', 'Neural_circuit', 'Paranasal_sinuses']","[3510.0, 1700.0, 2385.0, 2843.0, 0.0]"
1261,"['Sex_organ', 'Myelin', 'Peripheral_nervous_system', 'Ceruminous_gland', 'Aorta']","[2040.0000000000002, 3051.0, 620.0, 3162.0, 0.0]"
1262,"['Pulmonary_alveolus', 'Thoracic_diaphragm', 'Neuron', 'Medulla_oblongata', 'Urinary_System']","[949.0000000000001, 1264.0, 501.00000000000006, 2595.0, 0.0]"
1263,"['Paranasal_sinuses', 'Urinary_retention', 'Pulmonary_pleurae', 'Programmed_cell_death', 'Epithelium']","[1785.0, 2854.0, 2703.0, 777.0, 0.0]"
1264,"['Heart', 'Human_digestive_system', 'Platelet', 'Stratum_corneum', 'Capillary']","[3256.0, 3523.0, 2913.0, 1237.0, 0.0]"
1265,"['Mouth', 'Hair', 'Heart', 'Cardiac_muscle', 'Ovary']","[3126.0, 3209.0, 477.00000000000006, 2003.0000000000002, 0.0]"
1266,"['Dendrite', 'Central_nervous_system', 'Ovary', 'Urinary_catheterization', 'Blood_vessel']","[3258.0, 3108.0, 720.0, 208.0, 0.0]"
1267,"['Nostril', 'Suspensory_muscle_of_duodenum', 'B_cell', 'Reproductive_isolation', 'Liver']","[1995.0000000000002, 2457.0, 187.0, 3038.0, 0.0]"
1268,"['Langerhans_cell', 'Lymphatic_vessel', 'Blood', 'Appendicular_skeleton', 'Trachea']","[2245.0, 674.0, 534.0, 1447.0, 0.0]"
1269,"['Prostate', 'Brainstem', 'Vein', 'Brainstem', 'The_Skeleton_Key']","[2930.0, 2756.0, 2161.0, 1411.0, 0.0]"
1270,"['Axial_skeleton', 'Stromal_cell', 'Mucus', 'Spinal_nerve', 'Blood_vessel']","[3332.0, 3135.0, 2215.0, 2598.0, 0.0]"
1271,"['Axon', 'Stromal_cell', 'Heart', 'Coronary_circulation', 'Mucous_membrane']","[3599.0, 97.0, 1789.0, 1467.0, 0.0]"
1272,"['Sebaceous_gland', 'Stratum_spinosum', 'Salivary_gland', 'Platelet', 'Urinary_tract_obstruction']","[2783.0, 2191.0, 840.0, 586.0, 0.0]"
1273,"['Urinary_System', 'Central_nervous_system', 'Small_intestine', 'Suspensory_muscle_of_duodenum', 'Blood_vessel']","[743.0, 1456.0, 2878.0, 1190.0, 0.0]"
1274,"['Prefrontal_cortex', 'Great_vessels', 'Myelin', 'Urinary_anti-infective_agent', 'Prostate']","[2186.0, 734.0, 1202.0, 426.0, 0.0]"
1275,"['Axial_skeleton', 'Axon', 'Skeletal_muscle', 'Reproductive_System', 'Immune_system']","[2943.0, 2013.0000000000002, 510.00000000000006, 1879.0000000000002, 0.0]"
1276,"['T_cell', 'Blood_plasma', 'Portal_venous_system', 'Red_blood_cell', 'Prefrontal_cortex']","[1057.0, 179.0, 1976.0000000000002, 2781.0, 0.0]"
1277,"['Nail_(anatomy)', 'Skeletal_formula', 'Urinary_anti-infective_agent', 'Bronchus', 'Sympathetic_nervous_system']","[208.0, 2666.0, 1362.0, 485.00000000000006, 0.0]"
1278,"['Pituitary_gland', 'Bone_marrow', 'Female_reproductive_system', 'Pharynx', 'Enteric_nervous_system']","[1282.0, 871.0, 2366.0, 1532.0, 0.0]"
1279,"['Urinary_anti-infective_agent', 'Stratum_corneum', 'Urinary_bladder_disease', 'Urinary_retention', 'Parathyroid_gland']","[1291.0, 1741.0, 808.0, 1876.0000000000002, 0.0]"
1280,"['White_blood_cell', 'Skeletal_formula', 'Smooth_muscle', 'Pharynx', 'Soma_(biology)']","[972.0000000000001, 1667.0, 2402.0, 2075.0, 0.0]"
1281,"['Small_intestine', 'Axon_terminal', 'Neuron', 'Pharynx', 'Urinary_meatus']","[2277.0, 3103.0, 2526.0, 1336.0, 0.0]"
1282,"['Urinary_anti-infective_agent', 'Lymphocyte', 'Pulmonary_pleurae', 'Blood', 'Blood']","[1749.0, 2432.0, 2052.0, 1854.0000000000002, 0.0]"
1283,"['Reproductive_rights', 'Lymphatic_vessel', 'Epidermis', 'Reproductive_biology', 'Stratum_spinosum']","[2455.0, 1554.0, 812.0, 2370.0, 0.0]"
1284,"['Urinary_catheterization', 'Stomach', 'Circulatory_system', 'Facial_skeleton', 'Skeletal_formula']","[2503.0, 996.0000000000001, 887.0, 2537.0, 0.0]"
1285,"['Gastrointestinal_tract', 'Pulmonary_alveolus', 'Urinary_anti-infective_agent', 'Reproductive_success', 'Nervous_system']","[485.00000000000006, 1306.0, 2559.0, 1909.0000000000002, 0.0]"
1286,"['Urinary_System', 'Prefrontal_cortex', 'Medulla_oblongata', 'Lymphocyte', 'Urinary_cast']","[2551.0, 2277.0, 1335.0, 2284.0, 0.0]"
1287,"['Urination', 'Bronchiole', 'Root_of_the_lung', 'Tissue_(biology)', 'B_cell']","[1584.0, 2228.0, 911.0, 2112.0, 0.0]"
1288,"['Blood_vessel', 'Blood_plasma', 'Keratinocyte', 'Blood_plasma', 'Parathyroid_gland']","[419.0, 2321.0, 1413.0, 622.0, 0.0]"
1289,"['Blood_vessel', 'Respiratory_System', 'Small_intestine', 'Lymphatic_system', 'Smooth_muscle']","[382.0, 1469.0, 1975.0000000000002, 1254.0, 0.0]"
1290,"['Lymph_node', 'Hypha', 'Ceruminous_gland', 'Neural_circuit', 'Immune_system']","[3490.0, 2413.0, 727.0, 1146.0, 0.0]"
1291,"['The_Skeleton_Key', 'Urinary_tract_obstruction', 'Pituitary_gland', 'Trachea', 'Reproductive_success']","[3090.0, 3540.0, 875.0, 1951.0000000000002, 0.0]"
1292,"['Nutrient', 'Urine_test_strip', 'Stratum_basale', 'Mucous_membrane', 'Skeleton_in_the_closet']","[2845.0, 2539.0, 2696.0, 1463.0, 0.0]"
1293,"['Vein', 'Ceruminous_gland', 'Hypothalamus', 'Male_reproductive_system', 'Smooth_muscle']","[2295.0, 3183.0, 3320.0, 2756.0, 0.0]"
1294,"['Reproductive_rights', 'Vein', 'Gut_microbiota', 'Stratified_squamous_epithelium', 'Basement_membrane']","[3125.0, 1582.0, 1097.0, 3216.0, 0.0]"
1295,"['Pulmonary_alveolus', 'Peripheral_nervous_system', 'Digestion', 'Vein', 'Pulmonary_alveolus']","[309.0, 1196.0, 2060.0, 468.00000000000006, 0.0]"
1296,"['Neural_pathway', 'Pleural_cavity', 'Urinary_retention', 'Urinary_retention', 'Motor_nerve']","[1538.0, 164.0, 720.0, 2540.0, 0.0]"
1297,"['Small_intestine', 'Muscle', 'Jejunum', 'Programmed_cell_death', 'Human_digestive_system']","[2933.0, 2581.0, 3224.0, 3600.0, 0.0]"
1298,"['Reproductive_System', 'Reproductive_biology', 'Pharynx', 'Ileum', 'Pulmonary_alveolus']","[1947.0000000000002, 2861.0, 2044.0000000000002, 1848.0000000000002, 0.0]"
1299,"['Lymphatic_vessel', 'Blood_plasma', 'Central_nervous_system', 'Skin', 'Cardiac_muscle']","[1441.0, 3362.0, 649.0, 2753.0, 0.0]"
1300,"['Dermis', 'Merkel_cell', 'Pituitary_gland', 'Aorta', 'Nutrient']","[1275.0, 1926.0000000000002, 1632.0, 256.0, 0.0]"
1301,"['Paranasal_sinuses', 'Stromal_cell', 'Lymphatic_vessel', 'Prefrontal_cortex', 'Trachea']","[2461.0, 2436.0, 1272.0, 876.0, 0.0]"
1302,"['Heart', 'Blood_plasma', 'Urinary_System', 'Cerebral_cortex', 'Sensory_nerve']","[3436.0, 1479.0, 2562.0, 2690.0, 0.0]"
1303,"['Lung', 'Mouth', 'Langerhans_cell', 'Lung', 'Cardiac_muscle']","[2585.0, 1463.0, 1317.0, 541.0, 0.0]"
1304,"['Lung', 'Gallbladder', 'Blood', 'Superior_vena_cava', 'Blood']","[1645.0, 3084.0, 3532.0, 670.0, 0.0]"
1305,"['Nostril', 'Spleen', 'Thyroid', 'Coronary_circulation', 'Duodenum']","[652.0, 674.0, 891.0, 444.0, 0.0]"
1306,"['Tonsil', 'Reproductive_System', 'Skeletonization', 'Reproductive_rights', 'Ileum']","[1599.0, 703.0, 3427.0, 3161.0, 0.0]"
1307,"['Muscle', 'Brain', 'Kidney', 'Reproductive_biology', 'Loose_connective_tissue']","[614.0, 2301.0, 1943.0000000000002, 2496.0, 0.0]"
1308,"['Inferior_vena_cava', 'Epidermis', 'Ovary', 'Neural_pathway', 'Urinary_incontinence']","[843.0, 339.0, 626.0, 2943.0, 0.0]"
1309,"['Muscle_relaxant', 'Mucous_membrane', 'Human_musculoskeletal_system', 'Atrium_(heart)', 'Blood_plasma']","[2900.0, 1565.0, 2714.0, 2588.0, 0.0]"
1310,"['Skeletal_System', 'The_Skeleton_Key', 'Skeletal_System', 'Urinary_meatus', 'Larynx']","[1351.0, 3296.0, 2548.0, 1602.0, 0.0]"
1311,"['Reproductive_rights', 'Stromal_cell', 'Bronchiole', 'Urine_test_strip', 'Peripheral_nervous_system']","[73.0, 749.0, 121.00000000000001, 1569.0, 0.0]"
1312,"['Urinary_System', 'Human_digestive_system', 'Urine_test_strip', 'Dendrite', 'Parasympathetic_nervous_system']","[267.0, 442.0, 764.0, 3397.0, 0.0]"
1313,"['Apoptosis', 'Skin', 'Prefrontal_cortex', 'Superior_vena_cava', 'Cecum']","[2539.0, 2294.0, 1791.0, 2892.0, 0.0]"
1314,"['Mucus', 'Reproductive_coercion', 'Esophagus', 'Pineal_gland', 'Sebaceous_gland']","[3497.0, 2117.0, 3324.0, 1841.0000000000002, 0.0]"
1315,"['Muscle', 'Bronchiole', 'Nail_(anatomy)', 'Keratin', 'Dermis']","[3129.0, 3492.0, 955.0000000000001, 3081.0, 0.0]"
1316,"['Inferior_vena_cava', 'Bronchus', 'Bacteria', 'Hypha', 'Stratum_spinosum']","[2729.0, 3251.0, 620.0, 1783.0, 0.0]"
1317,"['Motor_nerve', 'Keratin', 'Inferior_vena_cava', 'Thymus', 'Circulatory_system']","[1234.0, 1394.0, 2848.0, 2942.0, 0.0]"
1318,"['Synapse', 'Pleural_cavity', 'Blood', 'Hypha', 'Spinal_cord']","[232.00000000000003, 959.0000000000001, 2408.0, 1904.0000000000002, 0.0]"
1319,"['Pleural_cavity', 'Subcutaneous_tissue', 'Sweat_gland', 'Urinary_meatus', 'Gland']","[1292.0, 3027.0, 1434.0, 907.0, 0.0]"
1320,"['Male_reproductive_system', 'Stratum_basale', 'Sex_organ', 'Reproductive_coercion', 'Blood']","[3121.0, 1647.0, 1235.0, 438.0, 0.0]"
1321,"['Glia', 'Immune_system', 'Node_of_Ranvier', 'Pancreas', 'Mucous_membrane']","[215.0, 336.0, 2188.0, 1697.0, 0.0]"
1322,"['Thymus', 'Cecum', 'Ceruminous_gland', 'Prefrontal_cortex', 'Reproductive_biology']","[3284.0, 1304.0, 2817.0, 63.00000000000001, 0.0]"
1323,"['Blood_plasma', 'Loose_connective_tissue', 'Human_digestive_system', 'Programmed_cell_death', 'Epidermis']","[3192.0, 201.0, 2123.0, 2277.0, 0.0]"
1324,"['Mouth', 'Apoptosis', 'Blood', 'Anus', 'Lymphocyte']","[1904.0000000000002, 73.0, 1031.0, 2065.0, 0.0]"
1325,"['Bronchiole', 'Urine_test_strip', 'Tonsil', 'Basement_membrane', 'Neural_circuit']","[2768.0, 2326.0, 1167.0, 1976.0000000000002, 0.0]"
1326,"['B_cell', 'Exocrine_gland', 'Skeletal_animation', 'Neuron', 'Enteric_nervous_system']","[1281.0, 2307.0, 3328.0, 2359.0, 0.0]"
1327,"['Hypothalamus', 'Human_musculoskeletal_system', 'Female_reproductive_system', 'Pulmonary_circulation', 'Esophagus']","[2705.0, 3550.0, 529.0, 3314.0, 0.0]"
1328,"['Loose_connective_tissue', 'Melanocyte', 'Urinary_bladder_disease', 'Urinary_tract_obstruction', 'Epidermis']","[1422.0, 756.0, 3319.0, 956.0000000000001, 0.0]"
1329,"['Merkel_cell', 'Trachea', 'Stromal_cell', 'Respiratory_System', 'Reproductive_coercion']","[346.0, 2273.0, 464.00000000000006, 2273.0, 0.0]"
1330,"['Sympathetic_nervous_system', 'Salivary_gland', 'Jejunum', 'Urinary_retention', 'Stomach']","[554.0, 820.0, 2110.0, 3495.0, 0.0]"
1331,"['Prefrontal_cortex', 'Motor_nerve', 'Pancreas', 'Subcutaneous_tissue', 'White_blood_cell']","[2675.0, 1759.0, 2164.0, 1036.0, 0.0]"
1332,"['Stratified_squamous_epithelium', 'Merkel_cell', 'Melanocyte', 'Nail_(anatomy)', 'Skin']","[1530.0, 1667.0, 2395.0, 3566.0, 0.0]"
1333,"['Tissue_(biology)', 'Sex_organ', 'Nasal_cavity', 'Skeletal_animation', 'Brain']","[2542.0, 1348.0, 3232.0, 1125.0, 0.0]"
1334,"['Pleural_cavity', 'Ileum', 'Sex_organ', 'Dermis', 'Sex_organ']","[60.00000000000001, 1314.0, 2202.0, 918.0000000000001, 0.0]"
1335,"['Keratinocyte', 'Programmed_cell_death', 'Skeletal_animation', 'Reproductive_isolation', 'Subcutaneous_tissue']","[1702.0, 1685.0, 326.0, 1405.0, 0.0]"
1336,"['Heart', 'Ovary', 'Lacrimal_gland', 'Reproductive_isolation', 'Sweat_gland']","[2881.0, 816.0, 481.00000000000006, 226.0, 0.0]"
1337,"['Axon', 'Skin', 'Blood', 'Small_intestine', 'Aorta']","[2964.0, 1855.0000000000002, 890.0, 1025.0, 0.0]"
1338,"['Apoptosis', 'Salivary_gland', 'Appendicular_skeleton', 'Nutrient', 'Kidney']","[511.00000000000006, 2372.0, 369.0, 979.0000000000001, 0.0]"
1339,"['Lymphatic_vessel', 'Merkel_cell', 'Lymphatic_vessel', 'Arterial_tree', 'Stomach']","[1325.0, 2041.0000000000002, 936.0000000000001, 1911.0000000000002, 0.0]"
1340,"['Axon_terminal', 'Human_reproductive_system', 'Arterial_tree', 'Urinary_tract_obstruction', 'Dendrite']","[1393.0, 2799.0, 2475.0, 2461.0, 0.0]"
1341,"['Spinal_cord', 'Central_nervous_system', 'Heart', 'Human_musculoskeletal_system', 'Integumentary_system']","[2125.0, 1267.0, 1371.0, 3246.0, 0.0]"
1342,"['Bacteria', 'Skin', 'Langerhans_cell', 'Mammary_gland', 'Protein']","[2363.0, 2190.0, 3128.0, 1068.0, 0.0]"
1343,"['Pharynx', 'Atrium_(heart)', 'Human_reproductive_system', 'Mucous_membrane', 'Neural_pathway']","[2979.0, 928.0000000000001, 2322.0, 2675.0, 0.0]"
1344,"['Salivary_gland', 'T_cell', 'Smooth_muscle', 'Brain', 'Nasal_cavity']","[2688.0, 1141.0, 768.0, 3134.0, 0.0]"
1345,"['Blood_vessel', 'Esophagus', 'Nail_(anatomy)', 'Urinary_retention', 'Platelet']","[2038.0000000000002, 743.0, 1991.0000000000002, 3350.0, 0.0]"
1346,"['Apoptosis', 'Cecum', 'Atrium_(heart)', 'Urinary_cast', 'Urinary_meatus']","[1718.0, 637.0, 250.00000000000003, 543.0, 0.0]"
1347,"['Hypha', 'Basement_membrane', 'Spinal_nerve', 'Pulmonary_alveolus', 'Kidney']","[2895.0, 919.0000000000001, 1078.0, 2093.0, 0.0]"
1348,"['Ceruminous_gland', 'Anus', 'Urine_test_strip', 'Red_blood_cell', 'Inferior_vena_cava']","[3220.0, 3524.0, 1603.0, 1914.0000000000002, 0.0]"
1349,"['Red_blood_cell', 'Spinal_cord', 'Reproductive_rights', 'Circulatory_system', 'Respiratory_tract']","[2111.0, 1187.0, 987.0000000000001, 2792.0, 0.0]"
1350,"['Keratin', 'Bacteria', 'Sympathetic_nervous_system', 'Stratum_corneum', 'Neural_circuit']","[1967.0000000000002, 918.0000000000001, 1961.0000000000002, 3212.0, 0.0]"
1351,"['B_cell', 'Paranasal_sinuses', 'Paranasal_sinuses', 'Gland', 'Human_skeleton']","[2483.0, 3327.0, 2191.0, 2808.0, 0.0]"
1352,"['Cranial_nerves', 'Tissue_(biology)', 'Lymphocyte', 'Nail_(anatomy)', 'Anus']","[2009.0000000000002, 2848.0, 690.0, 3415.0, 0.0]"
1353,"['Pulmonary_pleurae', 'Blood_vessel', 'Urinary_tract_obstruction', 'Urinary_tract_obstruction', 'Urine_test_strip']","[2682.0, 2151.0, 2025.0000000000002, 1619.0, 0.0]"
1354,"['Bronchus', 'Ovary', 'Human_skeleton', 'Keratin', 'Hypothalamus']","[1019.0000000000001, 1332.0, 734.0, 92.0, 0.0]"
1355,"['Lymph_node', 'Hair', 'Immune_system', 'Skeletal_formula', 'Paranasal_sinuses']","[947.0000000000001, 2071.0, 2400.0, 3350.0, 0.0]"
1356,"['Tissue_(biology)', 'Motor_nerve', 'Spinal_cord', 'Appendicular_skeleton', 'Digestion']","[3133.0, 2513.0, 2366.0, 751.0, 0.0]"
1357,"['Epithelium', 'Lacrimal_gland', 'Atrium_(heart)', 'Stratum_basale', 'Urinary_incontinence']","[2626.0, 79.0, 411.0, 818.0, 0.0]"
1358,"['Capillary', 'Lymph_node', 'Keratinocyte', 'Medulla_oblongata', 'Urinary_incontinence']","[1827.0000000000002, 3525.0, 3070.0, 149.0, 0.0]"
1359,"['Large_intestine', 'Respiratory_System', 'Lymphatic_vessel', 'Cerebellum', 'Skeleton_in_the_closet']","[3130.0, 217.0, 2293.0, 3468.0, 0.0]"
1360,"['Synapse', 'Gallbladder', 'Human_skeleton', 'Liver', 'Portal_venous_system']","[2155.0, 3130.0, 1513.0, 665.0, 0.0]"
1361,"['Stratified_squamous_epithelium', 'Thyroid', 'Reproductive_biology', 'Skeletal_animation', 'Inferior_vena_cava']","[2089.0, 2403.0, 2316.0, 951.0000000000001, 0.0]"
1362,"['Cerebellum', 'Neural_circuit', 'Skin', 'Respiratory_tract', 'Bacteria']","[1389.0, 3185.0, 3380.0, 1688.0, 0.0]"
1363,"['Neural_pathway', 'Smooth_muscle', 'Sex_organ', 'Smooth_muscle', 'Urinary_bladder_disease']","[1696.0, 496.00000000000006, 838.0, 1584.0, 0.0]"
1364,"['Great_vessels', 'Gastrointestinal_tract', 'Heart', 'Glia', 'Programmed_cell_death']","[1792.0, 1937.0000000000002, 557.0, 1705.0, 0.0]"
1365,"['Urinary_diversion', 'Inferior_vena_cava', 'Langerhans_cell', 'Appendicular_skeleton', 'Bronchiole']","[3278.0, 1124.0, 622.0, 2246.0, 0.0]"
1366,"['Parathyroid_gland', 'Superior_vena_cava', 'Portal_venous_system', 'Skeletal_muscle', 'Prostate']","[156.0, 2499.0, 2761.0, 162.0, 0.0]"
1367,"['Integumentary_system', 'Appendicular_skeleton', 'Brain', 'Nose', 'Neural_pathway']","[2735.0, 2907.0, 1086.0, 2905.0, 0.0]"
1368,"['Spleen', 'Inferior_vena_cava', 'Platelet', 'Urine_test_strip', 'Muscle']","[2892.0, 1518.0, 468.00000000000006, 3187.0, 0.0]"
1369,"['Keratin', 'Human_musculoskeletal_system', 'Neural_circuit', 'Great_vessels', 'Pancreas']","[1037.0, 1523.0, 1056.0, 1663.0, 0.0]"
1370,"['Epidermis', 'Mucous_membrane', 'Skeletal_System', 'Skeletal_formula', 'Respiratory_System']","[2215.0, 3213.0, 1555.0, 292.0, 0.0]"
1371,"['Nasal_cavity', 'Appendicular_skeleton', 'Spinal_nerve', 'Neuron', 'Merkel_cell']","[557.0, 3285.0, 1887.0000000000002, 2812.0, 0.0]"
1372,"['Suspensory_muscle_of_duodenum', 'Reproductive_isolation', 'Adrenal_gland', 'Central_nervous_system', 'Pleural_cavity']","[3533.0, 1693.0, 1408.0, 197.0, 0.0]"
1373,"['Blood_vessel', 'Schwann_cell', 'Sebaceous_gland', 'Basement_membrane', 'Hair']","[2410.0, 1698.0, 1350.0, 1565.0, 0.0]"
1374,"['The_Skeleton_Key', 'Large_intestine', 'Skin', 'Reproductive_biology', 'Red_blood_cell']","[1156.0, 1473.0, 2594.0, 1135.0, 0.0]"
1375,"['Hair', 'Aorta', 'Skeletal_muscle', 'Male_reproductive_system', 'Starling_equation']","[1106.0, 2334.0, 1144.0, 734.0, 0.0]"
1376,"['Pineal_gland', 'Parasympathetic_nervous_system', 'Coronary_circulation', 'Coronary_circulation', 'Epidermis']","[632.0, 866.0, 1842.0000000000002, 3035.0, 0.0]"
1377,"['Schwann_cell', 'Human_digestive_system', 'Pharynx', 'Paranasal_sinuses', 'Root_of_the_lung']","[1181.0, 287.0, 2006.0000000000002, 1282.0, 0.0]"
1378,"['Ceruminous_gland', 'Facial_skeleton', 'Loose_connective_tissue', 'Sensory_nerve', 'Large_intestine']","[1317.0, 3433.0, 3164.0, 225.0, 0.0]"
1379,"['Pulmonary_circulation', 'Basement_membrane', 'Adrenal_gland', 'Urinary_anti-infective_agent', 'Small_intestine']","[3393.0, 3255.0, 673.0, 1742.0, 0.0]"
1380,"['Blood_vessel', 'Platelet', 'Spinal_cord', 'Cerebellum', 'Large_intestine']","[767.0, 1354.0, 919.0000000000001, 1019.0000000000001, 0.0]"
1381,"['Kidney', 'Soma_(biology)', 'Cerebellum', 'Atrium_(heart)', 'Axial_skeleton']","[1415.0, 2629.0, 1064.0, 950.0000000000001, 0.0]"
1382,"['Nervous_system', 'Blood_plasma', 'Hypha', 'Reproductive_rights', 'Spinal_cord']","[1837.0000000000002, 2858.0, 1465.0, 1123.0, 0.0]"
1383,"['B_cell', 'Prostate', 'Stromal_cell', 'Keratin', 'Mammary_gland']","[1054.0, 2132.0, 183.0, 3245.0, 0.0]"
1384,"['Stratified_squamous_epithelium', 'Dendrite', 'Appendicular_skeleton', 'Nervous_system', 'Apoptosis']","[3084.0, 1413.0, 1423.0, 2803.0, 0.0]"
1385,"['Nose', 'Integumentary_system', 'Skeletonization', 'Respiratory_System', 'Urinary_retention']","[2720.0, 2193.0, 85.0, 3234.0, 0.0]"
1386,"['Vein', 'Urinary_bladder_disease', 'Stratum_spinosum', 'Prostate', 'Axial_skeleton']","[1647.0, 1021.0000000000001, 498.00000000000006, 1524.0, 0.0]"
1387,"['Male_reproductive_system', 'Bronchus', 'Skin', 'Lung', 'Urinary_retention']","[1845.0000000000002, 3046.0, 94.0, 300.0, 0.0]"
1388,"['Skeleton_in_the_closet', 'Aorta', 'Gut_microbiota', 'Cerebellum', 'Spleen']","[2239.0, 212.0, 329.0, 2802.0, 0.0]"
1389,"['Parathyroid_gland', 'Gastrointestinal_tract', 'Blood_plasma', 'Stratum_spinosum', 'Cerebellum']","[2236.0, 3043.0, 2776.0, 957.0000000000001, 0.0]"
1390,"['Lymph_node', 'Skeleton_in_the_closet', 'Human_digestive_system', 'Esophagus', 'B_cell']","[197.0, 75.0, 774.0, 2344.0, 0.0]"
1391,"['Pharynx', 'Motor_nerve', 'Pancreas', 'Mucus', 'Blood_vessel']","[611.0, 2993.0, 3174.0, 3315.0, 0.0]"
1392,"['Myelin', 'Hair', 'Suspensory_muscle_of_duodenum', 'Urinary_System', 'Blood_plasma']","[2977.0, 1656.0, 350.0, 3352.0, 0.0]"
1393,"['Male_reproductive_system', 'Reproductive_coercion', 'Neuron', 'Pharynx', 'Sympathetic_nervous_system']","[896.0, 1367.0, 2749.0, 60.00000000000001, 0.0]"
1394,"['Appendicular_skeleton', 'Lung', 'Gland', 'Salivary_gland', 'Basement_membrane']","[1447.0, 3303.0, 661.0, 260.0, 0.0]"
1395,"['Pituitary_gland', 'Sweat_gland', 'Superior_vena_cava', 'Stomach', 'Pharynx']","[2379.0, 2932.0, 2463.0, 1212.0, 0.0]"
1396,"['B_cell', 'Spleen', 'Human_musculoskeletal_system', 'Nervous_system', 'Superior_vena_cava']","[2768.0, 733.0, 592.0, 3120.0, 0.0]"
1397,"['Reproductive_isolation', 'Dendrite', 'Portal_venous_system', 'Exocrine_gland', 'Cranial_nerves']","[2055.0, 2371.0, 586.0, 2726.0, 0.0]"
1398,"['Loose_connective_tissue', 'Medulla_oblongata', 'Human_reproductive_system', 'Digestion', 'Apoptosis']","[2878.0, 1152.0, 522.0, 3061.0, 0.0]"
1399,"['Brain', 'Skeletal_formula', 'Medulla_oblongata', 'Stratified_squamous_epithelium', 'Axial_skeleton']","[836.0, 3537.0, 2393.0, 1587.0, 0.0]"
1400,"['Blood_plasma', 'Adrenal_gland', 'Capillary', 'Langerhans_cell', 'Reproductive_System']","[2669.0, 1316.0, 168.0, 2339.0, 0.0]"
1401,"['Reproductive_success', 'Jejunum', 'Muscle_relaxant', 'Pulmonary_circulation', 'Pulmonary_pleurae']","[514.0, 3092.0, 1363.0, 685.0, 0.0]"
1402,"['Blood_vessel', 'Tonsil', 'Protein', 'Axial_skeleton', 'Parathyroid_gland']","[3389.0, 3524.0, 920.0000000000001, 3166.0, 0.0]"
1403,"['Nail_(anatomy)', 'The_Skeleton_Key', 'Medulla_oblongata', 'Tissue_(biology)', 'Glia']","[2367.0, 319.0, 1905.0000000000002, 2099.0, 0.0]"
1404,"['Coronary_circulation', 'Blood_vessel', 'Blood_vessel', 'Inferior_vena_cava', 'Axial_skeleton']","[351.0, 3226.0, 3261.0, 3542.0, 0.0]"
1405,"['Urinary_diversion', 'Hair', 'Pancreas', 'Cranial_nerves', 'Apoptosis']","[884.0, 2314.0, 1125.0, 892.0, 0.0]"
1406,"['Respiratory_System', 'Node_of_Ranvier', 'Arterial_tree', 'Human_skeleton', 'Urinary_catheterization']","[3384.0, 1330.0, 1193.0, 2710.0, 0.0]"
1407,"['Ovary', 'Apoptosis', 'Large_intestine', 'Central_nervous_system', 'Pancreas']","[1260.0, 738.0, 2132.0, 3254.0, 0.0]"
1408,"['Skeletal_animation', 'Superior_vena_cava', 'Paranasal_sinuses', 'Muscle_relaxant', 'Gland']","[167.0, 1402.0, 1985.0000000000002, 2216.0, 0.0]"
1409,"['Reproductive_success', 'Sweat_gland', 'Ovary', 'Portal_venous_system', 'Langerhans_cell']","[841.0, 1138.0, 2199.0, 1030.0, 0.0]"
